src,timestep,keyword,verb,freq
ptt,t2,臺灣,增加,1
ptt,t2,中國,臺北,1
ptt,t2,中國,武統,1
ptt,t2,臺灣,互惠,1
ptt,t2,臺灣,跳,1
ptt,t2,臺灣,同情,1
ptt,t2,美國,高估,1
ptt,t2,臺灣,送,1
ptt,t2,臺灣,同日,1
ptt,t2,美國,這些,1
ptt,t2,中國,漏抄,1
ptt,t2,臺灣,輸,1
ptt,t2,中國,進去,1
ptt,t2,臺灣,接進,1
ptt,t2,美國,分裂,1
ptt,t2,臺灣,剛好,1
ptt,t2,臺灣,勢,1
ptt,t2,臺灣,使,1
ptt,t2,中國,指控,1
ptt,t2,中國,指向,1
ptt,t2,臺灣,回來,1
ptt,t2,中國,奶粉,1
ptt,t2,中國,嬰兒,1
ptt,t2,中國,利用,1
ptt,t2,中國,遇到,1
ptt,t2,臺灣,自從,1
ptt,t2,臺灣,投資,1
ptt,t2,臺灣,執行,1
ptt,t2,中國,陪,1
ptt,t2,臺灣,找,1
ptt,t2,臺灣,幫忙,1
ptt,t2,中國,黨喊,1
ptt,t2,臺灣,守護,1
ptt,t2,臺灣,合對,1
ptt,t2,臺灣,消滅,1
ptt,t2,臺灣,怪,1
ptt,t2,臺灣,嗎,1
ptt,t2,中國,推到,1
ptt,t2,臺灣,歡迎,1
ptt,t2,臺灣,寄來,1
ptt,t2,臺灣,訂購,1
ptt,t2,臺灣,提,1
ptt,t2,臺灣,使得,1
ptt,t2,美國,們說,1
ptt,t2,臺灣,誰,1
ptt,t2,美國,對抗,1
ptt,t2,臺灣,擔,1
ptt,t2,中國,為何,1
ptt,t2,臺灣,打擊,1
ptt,t2,臺灣,對,1
ptt,t2,臺灣,去,1
ptt,t2,臺灣,打輸,1
ptt,t2,臺灣,地產市,1
ptt,t2,中國,打擊,1
ptt,t2,臺灣,軍艦,1
ptt,t2,中國,會聽,1
ptt,t2,臺灣,茅草,1
ptt,t2,中國,爆發,1
ptt,t2,美國,WHO花,1
ptt,t2,中國,經變,1
ptt,t2,中國,包圍,1
ptt,t2,美國,說W,1
ptt,t2,中國,買,1
ptt,t2,美國,超過,1
ptt,t2,臺灣,來管,1
ptt,t2,中國,朝拜,1
ptt,t2,中國,包括,1
ptt,t2,美國,電行,1
ptt,t2,中國,展讓,1
ptt,t2,中國,接受,1
ptt,t2,中國,題來,1
ptt,t2,臺灣,開放,1
ptt,t2,中國,民法,1
ptt,t2,臺灣,職業,1
ptt,t2,中國,激起,1
ptt,t2,臺灣,個人,1
ptt,t2,美國,打垮,1
ptt,t2,中國,面對,1
ptt,t2,美國,反轉,1
ptt,t2,臺灣,創新,1
ptt,t2,臺灣,喜歡,1
ptt,t2,臺灣,採訪,1
ptt,t2,美國,譴責,1
ptt,t2,臺灣,操作,1
ptt,t2,臺灣,利於,1
ptt,t2,美國,從,1
ptt,t2,臺灣,出席,1
ptt,t2,中國,連線,1
ptt,t2,中國,連到,1
ptt,t2,美國,受到,1
ptt,t2,中國,買去,1
ptt,t2,臺灣,攻擊,1
ptt,t2,臺灣,看還,1
ptt,t2,美國,對於,1
ptt,t2,中國,看到,1
ptt,t2,臺灣,希望,1
ptt,t2,臺灣,熱褲,1
ptt,t2,臺灣,拿,1
ptt,t2,美國,顯然,1
ptt,t2,臺灣,告訴,1
ptt,t2,臺灣,遠遠,1
ptt,t2,中國,靠北,1
ptt,t2,臺灣,扯什,1
ptt,t2,臺灣,說出,1
ptt,t2,臺灣,遣返,1
ptt,t2,臺灣,無,1
ptt,t2,中國,幫,1
ptt,t2,臺灣,國爆,1
ptt,t2,中國,有利,1
ptt,t2,臺灣,稱法,1
ptt,t2,中國,繼,1
ptt,t2,臺灣,同時,1
ptt,t2,臺灣,促進,1
ptt,t2,美國,看,1
ptt,t2,臺灣,好幾,1
ptt,t2,中國,當,1
ptt,t2,臺灣,當,1
ptt,t2,中國,少且,1
ptt,t2,臺灣,普及,1
ptt,t2,中國,業,1
ptt,t2,中國,灣覺,1
ptt,t2,臺灣,懂,1
ptt,t2,中國,醉,1
ptt,t2,中國,無,1
ptt,t2,中國,承認,1
ptt,t2,臺灣,卑鄙,1
ptt,t2,中國,影響,1
ptt,t2,中國,修理,1
ptt,t2,中國,國換,1
ptt,t2,臺灣,扶植,1
ptt,t2,臺灣,涉及,1
ptt,t2,臺灣,謝地,1
ptt,t2,臺灣,PLA大舉,1
ptt,t2,臺灣,直取,1
ptt,t2,臺灣,表示,1
ptt,t2,臺灣,考,1
ptt,t2,臺灣,看看,1
ptt,t2,中國,投資,1
ptt,t2,美國,反制,1
ptt,t2,中國,代表,1
ptt,t2,臺灣,放在,1
ptt,t2,中國,東華,1
ptt,t2,中國,受到,1
ptt,t2,中國,因為,1
ptt,t2,中國,從,1
ptt,t2,中國,出售,1
ptt,t2,中國,配合,1
ptt,t2,美國,代表,1
ptt,t2,臺灣,頻道,1
ptt,t2,臺灣,打房,1
ptt,t2,臺灣,埋怨,1
ptt,t2,美國,前往,1
ptt,t2,臺灣,追蹤,1
ptt,t2,中國,加深,1
ptt,t2,臺灣,經讓,1
ptt,t2,中國,宮古,1
ptt,t2,臺灣,掌握,1
ptt,t2,中國,接壤,1
ptt,t2,臺灣,國統,1
ptt,t2,臺灣,接管,1
ptt,t2,臺灣,集中,1
ptt,t2,美國,時,1
ptt,t2,中國,後讓,1
ptt,t2,中國,公投,1
ptt,t2,中國,從幼,1
ptt,t2,美國,放火,1
ptt,t2,臺灣,算沒,1
ptt,t2,臺灣,通姦,1
ptt,t2,中國,會為,1
ptt,t2,美國,動武,1
ptt,t2,臺灣,修,1
ptt,t2,臺灣,加碼,1
ptt,t2,臺灣,找尋,1
ptt,t2,臺灣,看似,1
ptt,t2,臺灣,寄到,1
ptt,t2,臺灣,抵擋,1
ptt,t2,中國,有用,1
ptt,t2,臺灣,凌,1
ptt,t2,臺灣,等,1
ptt,t2,臺灣,刁民,1
ptt,t2,中國,禁,1
ptt,t2,中國,捐,1
ptt,t2,中國,攻擊,1
ptt,t2,中國,充當,1
ptt,t2,中國,夠混,1
ptt,t2,中國,封鎖,1
ptt,t2,中國,玩到,1
ptt,t2,臺灣,好奇,1
ptt,t2,美國,進入,1
ptt,t2,臺灣,聲明稿,1
ptt,t2,中國,看過,1
ptt,t2,臺灣,振興,1
ptt,t2,臺灣,介入,1
ptt,t2,中國,叫做,1
ptt,t2,臺灣,幹免,1
ptt,t2,臺灣,仇,1
ptt,t2,中國,割讓,1
ptt,t2,美國,背叛,1
ptt,t2,臺灣,為何,1
ptt,t2,美國,包括,1
ptt,t2,中國,聽說,1
ptt,t2,臺灣,解釋,1
ptt,t2,臺灣,分流,1
ptt,t2,中國,上,1
ptt,t2,中國,純屬,1
ptt,t2,中國,表達,1
ptt,t2,臺灣,典禮,1
ptt,t2,臺灣,即時,1
ptt,t2,臺灣,質疑,1
ptt,t2,美國,欺負,1
ptt,t2,臺灣,湊齊,1
ptt,t2,臺灣,出,1
ptt,t2,臺灣,出售,1
ptt,t2,臺灣,起來,1
ptt,t2,臺灣,滿天,1
ptt,t2,臺灣,加入,1
ptt,t2,臺灣,國際,1
ptt,t2,中國,依賴,1
ptt,t2,臺灣,喪失,1
ptt,t2,中國,反觀,1
ptt,t2,中國,幹麻,1
ptt,t2,美國,沒有,1
ptt,t2,中國,臺,1
ptt,t2,中國,清楚,1
ptt,t2,中國,剩下,1
ptt,t2,中國,們喜,1
ptt,t2,中國,強悍,1
ptt,t2,中國,下單,1
ptt,t2,中國,製程,1
ptt,t2,中國,屌打,1
ptt,t2,臺灣,嚴苛,1
ptt,t2,臺灣,灣,1
ptt,t2,中國,於,1
ptt,t2,中國,出來,1
ptt,t2,美國,死,1
ptt,t2,美國,在,1
ptt,t2,中國,交還,1
ptt,t2,臺灣,應,1
ptt,t2,美國,連,1
ptt,t2,臺灣,具有,1
ptt,t2,中國,別讓,1
ptt,t2,臺灣,怪滿,1
ptt,t2,臺灣,灣滿,1
ptt,t2,臺灣,統治,1
ptt,t2,美國,還連,1
ptt,t2,中國,拜登,1
ptt,t2,美國,超越,1
ptt,t2,臺灣,批評,1
ptt,t2,臺灣,罵,1
ptt,t2,美國,搞笑,1
ptt,t2,中國,威嚇,1
ptt,t2,臺灣,推,1
ptt,t2,臺灣,拿統,1
ptt,t2,臺灣,扛,1
ptt,t2,美國,引進,1
ptt,t2,中國,持有,1
ptt,t2,臺灣,出來,1
ptt,t2,臺灣,棒棒,1
ptt,t2,中國,統,1
ptt,t2,中國,醫療,1
ptt,t2,中國,語言,1
ptt,t2,臺灣,遇到,1
ptt,t2,中國,捍衛,1
ptt,t2,中國,控制,1
ptt,t2,中國,取決,1
ptt,t2,中國,狂魔,1
ptt,t2,臺灣,弄,1
ptt,t2,臺灣,拜託,1
ptt,t2,中國,拿到,1
ptt,t2,臺灣,引用,1
ptt,t2,中國,齊,1
ptt,t2,中國,讓,1
ptt,t2,中國,回到,1
ptt,t2,中國,變成,1
ptt,t2,臺灣,籌碼,1
ptt,t2,臺灣,包括,1
ptt,t2,中國,解放,1
ptt,t2,臺灣,列為,1
ptt,t2,臺灣,找出,1
ptt,t2,中國,鎖,1
ptt,t2,臺灣,延到,1
ptt,t2,臺灣,法廢,1
ptt,t2,臺灣,共偽,1
ptt,t2,中國,連任,1
ptt,t2,中國,們將,1
ptt,t2,中國,挑戰,1
ptt,t2,中國,作為,1
ptt,t2,臺灣,期間,1
ptt,t2,美國,解藥,1
ptt,t2,中國,國旗,1
ptt,t2,臺灣,說講,1
ptt,t2,臺灣,提及,1
ptt,t2,臺灣,說,1
ptt,t2,臺灣,矮化,1
ptt,t2,中國,需要,1
ptt,t2,美國,得罪,1
ptt,t2,中國,整個,1
ptt,t2,臺灣,從義,1
ptt,t2,臺灣,電纜,1
ptt,t2,美國,感這,1
ptt,t2,臺灣,別怪,1
ptt,t2,美國,打臉,1
ptt,t2,臺灣,定調,1
ptt,t2,美國,出來,1
ptt,t2,臺灣,們才,1
ptt,t2,臺灣,總量,1
ptt,t2,臺灣,較,1
ptt,t2,臺灣,拍拍,1
ptt,t2,中國,懂,1
ptt,t2,臺灣,查過,1
ptt,t2,臺灣,畏縮,1
ptt,t2,臺灣,收看,1
ptt,t2,臺灣,退出,1
ptt,t2,中國,避免,1
ptt,t2,臺灣,侵吞,1
ptt,t2,臺灣,撤離,1
ptt,t2,臺灣,沒,1
ptt,t2,臺灣,跑,1
ptt,t2,中國,簽,1
ptt,t2,臺灣,開戰,1
ptt,t2,美國,看來,1
ptt,t2,臺灣,爬,1
ptt,t2,臺灣,於,1
ptt,t2,臺灣,識,1
ptt,t2,臺灣,創會,1
ptt,t2,美國,使,1
ptt,t2,臺灣,對待,1
ptt,t2,臺灣,斷送,1
ptt,t2,美國,並非,1
ptt,t2,中國,知曉,1
ptt,t2,中國,知道,1
ptt,t2,中國,幣,1
ptt,t2,臺灣,訂,1
ptt,t2,臺灣,軍事,1
ptt,t2,臺灣,傑斐,1
ptt,t2,美國,加上,1
ptt,t2,中國,況下,1
ptt,t2,中國,開,1
ptt,t2,美國,移民,1
ptt,t2,中國,輸掉,1
ptt,t2,中國,話,1
ptt,t2,臺灣,保持,1
ptt,t2,臺灣,當初,1
ptt,t2,臺灣,給川,1
ptt,t2,中國,準備,1
ptt,t2,臺灣,美國,1
ptt,t2,中國,簽討,1
ptt,t2,臺灣,吃,1
ptt,t2,中國,侵占,1
ptt,t2,中國,覬覦,1
ptt,t2,中國,任正,1
ptt,t2,臺灣,重視,1
ptt,t2,臺灣,模擬,1
ptt,t2,臺灣,動,1
ptt,t2,臺灣,跳來,1
ptt,t2,臺灣,軍糧,1
ptt,t2,臺灣,勢力,1
ptt,t2,中國,復學,1
ptt,t2,中國,東,1
ptt,t2,臺灣,分,1
ptt,t2,臺灣,避開,1
ptt,t2,中國,高層,1
ptt,t2,中國,深受,1
ptt,t2,臺灣,沒有,1
ptt,t2,臺灣,推出,1
ptt,t2,中國,痛恨,1
ptt,t2,中國,支持,1
ptt,t2,中國,刺激,1
ptt,t2,臺灣,因為,1
ptt,t2,中國,改成,1
ptt,t2,臺灣,圍剿,1
ptt,t2,中國,對於,1
ptt,t2,中國,國為,1
ptt,t2,臺灣,匯聚,1
ptt,t2,臺灣,吹捧,1
ptt,t2,臺灣,紛紛,1
ptt,t2,臺灣,宣布,1
ptt,t2,中國,經,1
ptt,t2,臺灣,穿,1
ptt,t2,中國,沒看,1
ptt,t2,美國,反,1
ptt,t2,中國,控訴,1
ptt,t2,中國,畏懼,1
ptt,t2,美國,提醒,1
ptt,t2,臺灣,來來,1
ptt,t2,臺灣,會為,1
ptt,t2,臺灣,欠,1
ptt,t2,臺灣,推行,1
ptt,t2,臺灣,掌控,1
ptt,t2,臺灣,造,1
ptt,t2,臺灣,們來,1
ptt,t2,臺灣,包含,1
ptt,t2,中國,喜歡,1
ptt,t2,臺灣,臺灣,1
ptt,t2,臺灣,允許,1
ptt,t2,臺灣,移居,1
ptt,t2,中國,禁止,1
ptt,t2,臺灣,入境,1
ptt,t2,美國,搬到,1
ptt,t2,臺灣,離開,1
ptt,t2,美國,來到,1
ptt,t2,臺灣,屎,1
ptt,t2,中國,授權,1
ptt,t2,臺灣,遊說,1
ptt,t2,臺灣,留意,1
ptt,t2,臺灣,保衛,1
ptt,t2,臺灣,需要,1
ptt,t2,中國,賺,1
ptt,t2,臺灣,產黨,1
ptt,t2,臺灣,熱,1
ptt,t2,臺灣,亂入,1
ptt,t2,臺灣,吸引,1
ptt,t2,中國,拿掉,1
ptt,t2,臺灣,未知,1
ptt,t2,臺灣,然後,1
ptt,t2,臺灣,移與,1
ptt,t2,臺灣,國,1
ptt,t2,中國,身為,1
ptt,t2,美國,告知,1
ptt,t2,中國,前往,1
ptt,t2,美國,衝擊,1
ptt,t2,美國,給,1
ptt,t2,臺灣,遠嫁,1
ptt,t2,臺灣,剛來,1
ptt,t3,臺灣,有,15
ptt,t3,中國,有,12
ptt,t3,臺灣,為,11
ptt,t3,臺灣,使用,11
ptt,t3,中國,與,10
ptt,t3,臺灣,黨,9
ptt,t3,中國,個,8
ptt,t3,臺灣,支持,8
ptt,t3,臺灣,來,7
ptt,t3,臺灣,退出,7
ptt,t3,臺灣,撤出,6
ptt,t3,臺灣,到,6
ptt,t3,臺灣,們,5
ptt,t3,臺灣,出來,5
ptt,t3,臺灣,訪問,5
ptt,t3,臺灣,知道,4
ptt,t3,中國,刺激,4
ptt,t3,臺灣,留在,4
ptt,t3,臺灣,打,4
ptt,t3,中國,抵制,4
ptt,t3,中國,在,3
ptt,t3,中國,開,3
ptt,t3,中國,打,3
ptt,t3,美國,去,3
ptt,t3,中國,要求,3
ptt,t3,臺灣,放棄,3
ptt,t3,臺灣,弱勢,3
ptt,t3,中國,反對,3
ptt,t3,中國,只有,3
ptt,t3,中國,代表,3
ptt,t3,中國,批評,3
ptt,t3,中國,開放,2
ptt,t3,臺灣,叫做,2
ptt,t3,臺灣,羨慕,2
ptt,t3,美國,要求,2
ptt,t3,中國,落後,2
ptt,t3,中國,禁止,2
ptt,t3,美國,飛,2
ptt,t3,臺灣,吃,2
ptt,t3,臺灣,開,2
ptt,t3,臺灣,促成,2
ptt,t3,臺灣,研究,2
ptt,t3,臺灣,聽,2
ptt,t3,中國,支持,2
ptt,t3,臺灣,回到,2
ptt,t3,中國,來,2
ptt,t3,中國,改變,2
ptt,t3,中國,前往,2
ptt,t3,臺灣,保護,2
ptt,t3,臺灣,去,2
ptt,t3,臺灣,排隊,2
ptt,t3,美國,打,2
ptt,t3,中國,購買,2
ptt,t3,中國,灣對,2
ptt,t3,臺灣,頭貼,2
ptt,t3,臺灣,通過,2
ptt,t3,中國,到,2
ptt,t3,臺灣,需要,2
ptt,t3,臺灣,斷,2
ptt,t3,臺灣,困在,2
ptt,t3,中國,輸給,2
ptt,t3,中國,叫,2
ptt,t3,中國,侵犯,2
ptt,t3,中國,承認,2
ptt,t3,美國,前往,2
ptt,t3,臺灣,說,2
ptt,t3,中國,國家,2
ptt,t3,臺灣,買,2
ptt,t3,臺灣,承認,2
ptt,t3,美國,反,2
ptt,t3,美國,封,2
ptt,t3,中國,持有,2
ptt,t3,美國,流亡,2
ptt,t3,中國,阻止,2
ptt,t3,中國,需要,2
ptt,t3,臺灣,入境,2
ptt,t3,臺灣,尖說,2
ptt,t3,中國,建議,2
ptt,t3,臺灣,進來,2
ptt,t3,美國,炒,2
ptt,t3,臺灣,在,2
ptt,t3,臺灣,開始,2
ptt,t3,中國,兒子,2
ptt,t3,臺灣,惶,1
ptt,t3,中國,搞爛,1
ptt,t3,臺灣,推薦,1
ptt,t3,臺灣,電話,1
ptt,t3,臺灣,不知,1
ptt,t3,臺灣,表達,1
ptt,t3,臺灣,輸給,1
ptt,t3,臺灣,個,1
ptt,t3,美國,揪,1
ptt,t3,臺灣,崩潰,1
ptt,t3,臺灣,業者,1
ptt,t3,臺灣,巡道,1
ptt,t3,臺灣,澄臺,1
ptt,t3,美國,堅拒,1
ptt,t3,中國,時,1
ptt,t3,臺灣,喜歡,1
ptt,t3,臺灣,諸島,1
ptt,t3,臺灣,圖沒,1
ptt,t3,美國,給,1
ptt,t3,中國,修,1
ptt,t3,臺灣,立足,1
ptt,t3,中國,胸懷,1
ptt,t3,臺灣,住在,1
ptt,t3,中國,住,1
ptt,t3,美國,思考,1
ptt,t3,中國,採購,1
ptt,t3,臺灣,成立,1
ptt,t3,中國,會流,1
ptt,t3,中國,劉樂,1
ptt,t3,臺灣,弄,1
ptt,t3,臺灣,走,1
ptt,t3,臺灣,對手,1
ptt,t3,中國,東北,1
ptt,t3,中國,送去,1
ptt,t3,美國,逃往,1
ptt,t3,中國,灣與,1
ptt,t3,中國,譴責,1
ptt,t3,美國,扈從,1
ptt,t3,中國,遭,1
ptt,t3,美國,話,1
ptt,t3,美國,稅沒,1
ptt,t3,臺灣,當總,1
ptt,t3,美國,為,1
ptt,t3,中國,夠為,1
ptt,t3,臺灣,放,1
ptt,t3,臺灣,開戰,1
ptt,t3,臺灣,阻礙,1
ptt,t3,臺灣,害死,1
ptt,t3,中國,看,1
ptt,t3,臺灣,看來,1
ptt,t3,中國,拒絕,1
ptt,t3,臺灣,寄望,1
ptt,t3,臺灣,思議,1
ptt,t3,臺灣,蠻,1
ptt,t3,臺灣,內會,1
ptt,t3,臺灣,滅,1
ptt,t3,臺灣,過為,1
ptt,t3,臺灣,嫁來,1
ptt,t3,臺灣,分享,1
ptt,t3,臺灣,改善,1
ptt,t3,臺灣,求,1
ptt,t3,中國,制裁,1
ptt,t3,臺灣,下來,1
ptt,t3,臺灣,分裂,1
ptt,t3,臺灣,走沒,1
ptt,t3,中國,劍指,1
ptt,t3,中國,提醒,1
ptt,t3,臺灣,對待,1
ptt,t3,中國,韓粉,1
ptt,t3,臺灣,較,1
ptt,t3,中國,發現,1
ptt,t3,中國,連去,1
ptt,t3,中國,灣要,1
ptt,t3,臺灣,幹,1
ptt,t3,中國,臺,1
ptt,t3,臺灣,害怕,1
ptt,t3,美國,從,1
ptt,t3,美國,保佑,1
ptt,t3,中國,絕非,1
ptt,t3,中國,背刺,1
ptt,t3,中國,話,1
ptt,t3,中國,熱議,1
ptt,t3,中國,跳出,1
ptt,t3,美國,使,1
ptt,t3,中國,聯手,1
ptt,t3,中國,指控,1
ptt,t3,美國,個,1
ptt,t3,中國,遵守,1
ptt,t3,美國,拿個,1
ptt,t3,中國,挑戰,1
ptt,t3,臺灣,造訪,1
ptt,t3,中國,嘲諷,1
ptt,t3,臺灣,蘭,1
ptt,t3,臺灣,為啥,1
ptt,t3,臺灣,變成,1
ptt,t3,中國,算是,1
ptt,t3,臺灣,展望,1
ptt,t3,臺灣,列與,1
ptt,t3,中國,於與,1
ptt,t3,臺灣,有利,1
ptt,t3,中國,屈服,1
ptt,t3,臺灣,紛紛,1
ptt,t3,臺灣,去到,1
ptt,t3,臺灣,改買,1
ptt,t3,臺灣,場,1
ptt,t3,臺灣,貼排,1
ptt,t3,中國,電,1
ptt,t3,中國,塗鴉,1
ptt,t3,臺灣,當初,1
ptt,t3,中國,玩,1
ptt,t3,臺灣,玩,1
ptt,t3,臺灣,寄,1
ptt,t3,中國,寶寶,1
ptt,t3,美國,移民,1
ptt,t3,中國,看看,1
ptt,t3,美國,消費,1
ptt,t3,中國,砍單,1
ptt,t3,中國,退出,1
ptt,t3,中國,納智,1
ptt,t3,中國,回想,1
ptt,t3,中國,解析,1
ptt,t3,臺灣,發起,1
ptt,t3,臺灣,關,1
ptt,t3,臺灣,定為,1
ptt,t3,臺灣,看見,1
ptt,t3,中國,擔憂,1
ptt,t3,臺灣,侵犯,1
ptt,t3,臺灣,追蹤,1
ptt,t3,中國,們說,1
ptt,t3,臺灣,反,1
ptt,t3,臺灣,問,1
ptt,t3,美國,在,1
ptt,t3,臺灣,統,1
ptt,t3,臺灣,幫,1
ptt,t3,臺灣,國單,1
ptt,t3,中國,戰爭,1
ptt,t3,中國,強化,1
ptt,t3,臺灣,看看,1
ptt,t3,臺灣,反對,1
ptt,t3,臺灣,放過,1
ptt,t3,中國,給,1
ptt,t3,臺灣,統治,1
ptt,t3,美國,碰上,1
ptt,t3,臺灣,痛是,1
ptt,t3,中國,取代,1
ptt,t3,臺灣,來到,1
ptt,t3,臺灣,藥材,1
ptt,t3,臺灣,潛藏,1
ptt,t3,中國,恨,1
ptt,t3,中國,授權,1
ptt,t3,臺灣,引進,1
ptt,t3,美國,咬,1
ptt,t3,中國,強,1
ptt,t3,中國,造出,1
ptt,t3,中國,縱容,1
ptt,t3,中國,看到,1
ptt,t3,美國,們對,1
ptt,t3,臺灣,糯香,1
ptt,t3,中國,網上,1
ptt,t3,臺灣,做,1
ptt,t3,中國,靠近,1
ptt,t3,中國,登贏,1
ptt,t3,臺灣,慘,1
ptt,t3,臺灣,會派,1
ptt,t3,美國,起源地,1
ptt,t3,臺灣,觀光,1
ptt,t3,臺灣,屌虐,1
ptt,t3,中國,保證,1
ptt,t3,臺灣,投資,1
ptt,t3,臺灣,汽車,1
ptt,t3,美國,取代,1
ptt,t3,中國,提供,1
ptt,t3,中國,喜歡,1
ptt,t3,中國,玲女,1
ptt,t3,臺灣,亂講,1
ptt,t3,臺灣,詐欺,1
ptt,t3,臺灣,拿,1
ptt,t3,臺灣,解決,1
ptt,t3,臺灣,堅定,1
ptt,t3,美國,看來,1
ptt,t3,臺灣,要,1
ptt,t3,臺灣,改造,1
ptt,t3,臺灣,幫助,1
ptt,t3,中國,出現,1
ptt,t3,臺灣,加油,1
ptt,t3,臺灣,率團,1
ptt,t3,臺灣,看膩,1
ptt,t3,美國,指數,1
ptt,t3,臺灣,造成,1
ptt,t3,中國,死人,1
ptt,t3,美國,補充,1
ptt,t3,中國,後來,1
ptt,t3,臺灣,超,1
ptt,t3,美國,回到,1
ptt,t3,臺灣,宛如,1
ptt,t3,中國,關,1
ptt,t3,中國,分割,1
ptt,t3,臺灣,存在,1
ptt,t3,臺灣,處理,1
ptt,t3,中國,們與,1
ptt,t3,中國,不成,1
ptt,t3,中國,連接,1
ptt,t3,臺灣,接美,1
ptt,t3,臺灣,邊,1
ptt,t3,臺灣,拿掉,1
ptt,t3,中國,對抗,1
ptt,t3,臺灣,保衛,1
ptt,t3,臺灣,佩蓉,1
ptt,t3,臺灣,貿易,1
ptt,t3,臺灣,遺憾,1
ptt,t3,中國,貿易,1
ptt,t3,臺灣,進貨,1
ptt,t3,臺灣,抹黑,1
ptt,t3,中國,不容,1
ptt,t3,臺灣,資金,1
ptt,t3,中國,拿,1
ptt,t3,美國,連,1
ptt,t3,中國,抵抗,1
ptt,t3,臺灣,迫害,1
ptt,t3,中國,連素,1
ptt,t3,中國,來與,1
ptt,t3,臺灣,機車,1
ptt,t3,臺灣,輸,1
ptt,t3,臺灣,灣嗎,1
ptt,t3,臺灣,離開,1
ptt,t3,臺灣,改成,1
ptt,t3,臺灣,吹襲,1
ptt,t3,中國,還給,1
ptt,t3,中國,科科,1
ptt,t3,中國,具,1
ptt,t3,臺灣,冒著,1
ptt,t3,美國,爆發,1
ptt,t3,臺灣,接下來,1
ptt,t3,臺灣,專家,1
ptt,t3,中國,偏袒,1
ptt,t3,中國,督促,1
ptt,t3,中國,施壓,1
ptt,t3,中國,期待,1
ptt,t3,臺灣,停止,1
ptt,t3,臺灣,高潮,1
ptt,t3,中國,表達,1
ptt,t3,中國,吹捧,1
ptt,t3,臺灣,詆毀,1
ptt,t3,臺灣,無,1
ptt,t3,臺灣,殺光,1
ptt,t3,臺灣,國對,1
ptt,t3,臺灣,投下,1
ptt,t3,臺灣,提到,1
ptt,t3,美國,打擊,1
ptt,t3,臺灣,抵制,1
ptt,t3,臺灣,涉及,1
ptt,t3,中國,純屬,1
ptt,t3,中國,勢,1
ptt,t3,中國,奧,1
ptt,t3,美國,源於,1
ptt,t3,中國,指責,1
ptt,t3,臺灣,穿越,1
ptt,t3,臺灣,遇到,1
ptt,t3,臺灣,發聲,1
ptt,t3,中國,賽想,1
ptt,t3,中國,找,1
ptt,t3,臺灣,注意,1
ptt,t3,臺灣,軍將,1
ptt,t3,中國,綜合,1
ptt,t3,美國,訪問,1
ptt,t3,臺灣,侵略,1
ptt,t3,臺灣,透過,1
ptt,t3,臺灣,後吹,1
ptt,t3,中國,拿個,1
ptt,t3,中國,照組,1
ptt,t3,中國,歧視,1
ptt,t3,美國,說光,1
ptt,t3,臺灣,羅馬,1
ptt,t3,臺灣,不用,1
ptt,t3,臺灣,建築,1
ptt,t3,臺灣,檢疫,1
ptt,t3,臺灣,出,1
ptt,t3,臺灣,國,1
ptt,t3,臺灣,樣讓,1
ptt,t3,臺灣,看,1
ptt,t3,臺灣,灣這,1
ptt,t3,臺灣,輔助,1
ptt,t3,中國,從,1
ptt,t3,中國,傳出,1
ptt,t3,臺灣,後來,1
ptt,t3,中國,知道,1
ptt,t3,中國,拿到,1
ptt,t3,臺灣,推進,1
ptt,t3,臺灣,國(,1
ptt,t3,中國,碼,1
ptt,t3,中國,認,1
ptt,t3,臺灣,逃來,1
ptt,t3,臺灣,夠慘,1
ptt,t3,臺灣,包括,1
ptt,t3,美國,選,1
ptt,t3,美國,別,1
ptt,t3,美國,教訓,1
ptt,t3,臺灣,預估,1
ptt,t3,臺灣,觸怒,1
ptt,t3,臺灣,武漢,1
ptt,t3,美國,考過,1
ptt,t3,美國,說,1
ptt,t3,臺灣,黨爭,1
ptt,t3,中國,為,1
ptt,t3,中國,比,1
ptt,t3,中國,題置,1
ptt,t3,美國,配合,1
ptt,t3,中國,顧,1
ptt,t3,臺灣,喊,1
ptt,t3,中國,受,1
ptt,t3,中國,受到,1
ptt,t3,中國,證進,1
ptt,t3,臺灣,提昇,1
ptt,t3,臺灣,呵護,1
ptt,t3,中國,總統,1
ptt,t3,中國,開心,1
ptt,t3,臺灣,打擊,1
ptt,t3,中國,專家,1
ptt,t3,中國,發聲,1
ptt,t3,臺灣,扯,1
ptt,t3,臺灣,形容,1
ptt,t3,臺灣,模仿,1
ptt,t3,臺灣,使,1
ptt,t3,美國,買,1
ptt,t3,美國,回去,1
ptt,t3,中國,貼到,1
ptt,t3,臺灣,戰爭,1
ptt,t3,臺灣,輿論,1
ptt,t3,中國,看清,1
ptt,t3,中國,經,1
ptt,t3,臺灣,投,1
ptt,t3,臺灣,打壓,1
ptt,t3,中國,遠比,1
ptt,t3,中國,抵達,1
ptt,t3,臺灣,恐嚇,1
ptt,t3,臺灣,利用,1
ptt,t3,中國,當,1
ptt,t3,中國,碩士,1
ptt,t3,臺灣,回應,1
ptt,t3,臺灣,任職,1
ptt,t3,臺灣,讓,1
ptt,t3,臺灣,於,1
ptt,t3,臺灣,冠狀,1
ptt,t3,中國,時報,1
ptt,t3,中國,存在,1
