node,collo,collo_pos,association,count,src,timestep
中國,內文,left,28.793448878149864,11,ptt,4
中國,不是,left,25.390299375284783,16,ptt,4
中國,就是,left,22.687184266159147,18,ptt,4
中國,被,left,14.992881837228005,18,ptt,4
中國,因為,left,13.822130548085145,11,ptt,4
中國,說,left,10.240625125018632,17,ptt,4
中國,了,left,7.303300867709183,27,ptt,4
中國,但,left,3.9599529940897362,11,ptt,4
中國,的,left,0.0004931582457446959,68,ptt,4
中國,有,left,-0.11841719064430123,13,ptt,4
中國,人,right,665.1675392704385,167,ptt,4
中國,大陸,right,467.91382907910275,66,ptt,4
中國,官媒,right,148.82639625520224,15,ptt,4
中國,的,right,61.77581796478458,141,ptt,4
中國,人民,right,56.58947734398245,15,ptt,4
中國,電影,right,55.712257182808486,11,ptt,4
中國,網友,right,31.59054898570035,10,ptt,4
中國,和,right,15.077271967682996,13,ptt,4
中國,也,right,4.458187729735343,22,ptt,4
中國,為,right,2.1983588729461623,11,ptt,4
中國,會,right,0.9224611292656517,10,ptt,4
中國,有,right,0.027632230486369203,15,ptt,4
中國,是,right,-1.2131232429629737,18,ptt,4
中國,在,right,-2.537430515847248,11,ptt,4
日本,返回,left,97.73791991805268,10,ptt,4
日本,在,left,92.18041856694576,50,ptt,4
日本,跟,left,78.40201583326258,27,ptt,4
日本,美國,left,29.967631239130384,11,ptt,4
日本,去,left,24.19168868645927,12,ptt,4
日本,是,left,23.175970463510154,32,ptt,4
日本,和,left,17.675582845150288,10,ptt,4
日本,到,left,13.224264471399488,10,ptt,4
日本,說,left,7.413290537992257,10,ptt,4
日本,的,left,2.8990348103879278,46,ptt,4
日本,了,left,0.9740467277284539,11,ptt,4
日本,人,right,330.12220694976656,85,ptt,4
日本,女,right,180.65652062178833,27,ptt,4
日本,朋友,right,99.39630322020821,18,ptt,4
日本,有,right,5.623437298491909,15,ptt,4
日本,的,right,3.5261910879468026,48,ptt,4
日本,就,right,3.3581258756828163,11,ptt,4
日本,都,right,1.904326275991024,10,ptt,4
日本,是,right,-0.12877254178950936,11,ptt,4
美國,在,left,139.3937076148391,66,ptt,4
美國,跟,left,46.82386441681094,21,ptt,4
美國,從,left,39.39765770178815,12,ptt,4
美國,與,left,24.599126289986117,14,ptt,4
美國,對,left,24.0937707096936,13,ptt,4
美國,是,left,23.850805668043947,35,ptt,4
美國,去,left,18.32573648535382,11,ptt,4
美國,就是,left,17.22433543378811,12,ptt,4
美國,說,left,12.035488357932671,13,ptt,4
美國,了,left,5.489474998410772,17,ptt,4
美國,的,left,0.012755548654809434,41,ptt,4
美國,總統,right,193.41319897393018,33,ptt,4
美國,人,right,131.76211553508847,50,ptt,4
美國,的,right,30.488038075415247,80,ptt,4
美國,日本,right,29.967631239130384,11,ptt,4
美國,對,right,17.102869285865033,11,ptt,4
美國,在,right,1.9535437278292154,15,ptt,4
美國,也,right,1.6349073358165063,12,ptt,4
美國,有,right,0.6235602500392847,11,ptt,4
香港,光復,left,264.2976045825601,23,ptt,4
香港,對,left,169.8701223449089,43,ptt,4
香港,撐,left,114.92319843374763,13,ptt,4
香港,在,left,97.50791571100915,56,ptt,4
香港,挺,left,65.43896681414857,10,ptt,4
香港,支持,left,38.99244982366971,11,ptt,4
香港,去,left,31.508719440985885,15,ptt,4
香港,到,left,13.241252142850733,11,ptt,4
香港,與,left,11.514023492673957,10,ptt,4
香港,是,left,4.5192077544901785,23,ptt,4
香港,了,left,0.017261427342873503,10,ptt,4
香港,的,left,-0.7477256160302268,37,ptt,4
香港,人,right,471.4782770449082,114,ptt,4
香港,國安法,right,444.05324378833654,54,ptt,4
香港,獨立,right,180.81877042235908,24,ptt,4
香港,反送,right,106.85236142203081,11,ptt,4
香港,事務,right,82.14927641755948,10,ptt,4
香港,時代,right,56.93016836022688,12,ptt,4
香港,人民,right,50.69268794738461,12,ptt,4
香港,的,right,48.97781300239126,95,ptt,4
香港,也,right,2.034267958246737,13,ptt,4
臺灣,在,left,566.7271546164511,264,ptt,5
臺灣,對,left,197.66898708874749,79,ptt,5
臺灣,讓,left,94.20850617150806,50,ptt,5
臺灣,無煙,left,78.06014317575136,11,ptt,5
臺灣,來,left,77.5150765947055,34,ptt,5
臺灣,排名,left,74.43941314415005,11,ptt,5
臺灣,是,left,74.31315747383763,128,ptt,5
臺灣,說,left,59.210901842565306,56,ptt,5
臺灣,題,left,55.45019581589746,14,ptt,5
臺灣,把,left,55.40476628641328,29,ptt,5
臺灣,因為,left,51.54944403524636,33,ptt,5
臺灣,基金會,left,49.040414172030836,10,ptt,5
臺灣,反觀,left,48.73028159925349,10,ptt,5
臺灣,協會,left,48.419228148611865,11,ptt,5
臺灣,現在,left,45.48983157931878,32,ptt,5
臺灣,跟,left,36.59885433745093,37,ptt,5
臺灣,代表,left,36.04597240436058,13,ptt,5
臺灣,有沒有,left,35.968631401326135,18,ptt,5
臺灣,覺得,left,34.668457127481716,22,ptt,5
臺灣,只有,left,31.73766283158536,16,ptt,5
臺灣,人,right,1134.1925559681313,312,ptt,5
臺灣,價值,right,846.2762337158551,111,ptt,5
臺灣,的,right,326.31018224911384,445,ptt,5
臺灣,本島,right,122.07088253016329,14,ptt,5
臺灣,基進,right,115.74852205564761,14,ptt,5
臺灣,威卜,right,115.05316850392467,11,ptt,5
臺灣,民主,right,107.95917349815903,24,ptt,5
臺灣,犯罪率,right,104.97188756563301,12,ptt,5
臺灣,人民,right,88.53426950351965,27,ptt,5
臺灣,海峽,right,87.8828585525396,10,ptt,5
臺灣,男生,right,84.30348818993176,16,ptt,5
臺灣,辨識,right,80.90985773246517,13,ptt,5
臺灣,女生,right,74.88162175626883,17,ptt,5
臺灣,人口,right,68.50220325883588,16,ptt,5
臺灣,經濟,right,61.640577034865764,24,ptt,5
臺灣,大學,right,55.82388827830412,18,ptt,5
臺灣,菸草,right,50.086825326787974,11,ptt,5
臺灣,基金會,right,48.42377677877573,10,ptt,5
臺灣,國旗,right,46.94697591602606,10,ptt,5
臺灣,防疫,right,36.52880579850054,14,ptt,5
中國,對,left,162.9904042623176,49,ptt,5
中國,在,left,151.82024412951753,85,ptt,5
中國,與,left,110.98192893877867,40,ptt,5
中國,是,left,110.89777446091243,85,ptt,5
中國,跟,left,75.89247146582709,33,ptt,5
中國,一個,left,47.75732606241845,22,ptt,5
中國,和,left,45.52976382197158,23,ptt,5
中國,因,left,31.167506900214033,10,ptt,5
中國,讓,left,31.073790087586897,18,ptt,5
中國,內文,left,28.169862886880836,11,ptt,5
中國,為,left,14.96796937688067,18,ptt,5
中國,被,left,12.495203235434765,16,ptt,5
中國,到,left,7.417165509595554,12,ptt,5
中國,了,left,6.696870260729646,25,ptt,5
中國,的,left,-0.2270389103789494,62,ptt,5
中國,有,left,-0.8005571355855894,10,ptt,5
中國,大陸,right,615.1343790944047,81,ptt,5
中國,人,right,433.7281906015181,121,ptt,5
中國,駐,right,128.44620472831923,18,ptt,5
中國,人民,right,83.27072993300902,19,ptt,5
中國,原則,right,79.3773446331684,13,ptt,5
中國,的,right,48.87606877422719,129,ptt,5
中國,經濟,right,31.257971775519003,11,ptt,5
中國,在,right,3.7121048713198945,24,ptt,5
中國,是,right,0.01780878299510036,22,ptt,5
中國,也,right,-0.2317645464300795,11,ptt,5
中國,有,right,-0.3694011362910441,11,ptt,5
日本,在,left,75.88788472039252,43,ptt,5
日本,比,left,55.54350421538559,13,ptt,5
日本,跟,left,51.948024307273315,20,ptt,5
日本,去,left,45.0885911317965,16,ptt,5
日本,說,left,11.205130863991208,11,ptt,5
日本,是,left,10.386697766072249,23,ptt,5
日本,了,left,6.320435462636025,15,ptt,5
日本,的,left,0.17338586837847725,36,ptt,5
日本,人,right,289.39291901899975,74,ptt,5
日本,的,right,12.273412930830794,56,ptt,5
日本,也,right,2.5683527590572783,11,ptt,5
美國,在,left,114.15832973389118,64,ptt,5
美國,與,left,52.5710161096501,23,ptt,5
美國,對,left,48.05249006365176,21,ptt,5
美國,跟,left,34.8770445847633,19,ptt,5
美國,內文,left,33.81046482466022,11,ptt,5
美國,報導,left,32.97953264871346,12,ptt,5
美國,是,left,27.64081903208585,41,ptt,5
美國,就是,left,22.517308862389577,15,ptt,5
美國,去,left,16.604618850968137,11,ptt,5
美國,和,left,16.560893914275347,12,ptt,5
美國,了,left,13.944084795458018,25,ptt,5
美國,到,left,11.845961664383584,12,ptt,5
美國,被,left,9.298445251079706,12,ptt,5
美國,為,left,6.270624510334136,11,ptt,5
美國,的,left,-3.0305395852470944,38,ptt,5
美國,總統,right,186.97174901005621,35,ptt,5
美國,海軍,right,162.03684673365282,17,ptt,5
美國,人,right,135.1041130859415,53,ptt,5
美國,的,right,40.74589500162163,100,ptt,5
美國,疫情,right,36.516042713872146,12,ptt,5
美國,和,right,16.41296448228033,12,ptt,5
美國,對,right,13.37241003853826,11,ptt,5
美國,也,right,2.67025896902158,15,ptt,5
美國,在,right,1.2760332257772031,16,ptt,5
美國,有,right,0.11847323273453814,11,ptt,5
美國,是,right,-0.298229111760679,14,ptt,5
香港,在,left,91.83466412782494,36,ptt,5
香港,對,left,32.31636436466876,11,ptt,5
香港,與,left,30.459811032589897,11,ptt,5
香港,說,left,25.78914441469476,12,ptt,5
香港,是,left,2.488533222283051,10,ptt,5
香港,的,left,1.8807119447146405,24,ptt,5
香港,國安法,right,106.94957196530159,12,ptt,5
香港,人,right,47.769359893218365,19,ptt,5
香港,的,right,29.507165718107508,45,ptt,5
臺灣,在,left,518.9958578474491,281,ptt,2
臺灣,對,left,282.18566886778683,113,ptt,2
臺灣,來,left,193.7550899226094,66,ptt,2
臺灣,美屬,left,193.53815230753102,21,ptt,2
臺灣,讓,left,162.80906612710925,75,ptt,2
臺灣,天佑,left,112.61012080999174,15,ptt,2
臺灣,移民,left,111.40125913678389,29,ptt,2
臺灣,是,left,107.57717015290712,170,ptt,2
臺灣,把,left,107.25684840169562,49,ptt,2
臺灣,明日,left,105.30378307033081,14,ptt,2
臺灣,矮化,left,96.49953587692927,13,ptt,2
臺灣,中華民國,left,88.68058270635576,25,ptt,2
臺灣,武統,left,86.0001147129053,13,ptt,2
臺灣,留在,left,81.57402979830712,14,ptt,2
臺灣,跟,left,73.90271642218559,61,ptt,2
臺灣,守護,left,67.54706307712851,11,ptt,2
臺灣,支持,left,60.87048133626942,28,ptt,2
臺灣,國立,left,58.53117402760301,10,ptt,2
臺灣,來到,left,55.488418758070594,11,ptt,2
臺灣,代表,left,54.65521503381691,19,ptt,2
臺灣,人,right,1236.974005665802,372,ptt,2
臺灣,價值,right,702.8943463578048,107,ptt,2
臺灣,的,right,209.06598257294485,446,ptt,2
臺灣,基進,right,184.38953889721333,23,ptt,2
臺灣,人民,right,149.6329913668947,42,ptt,2
臺灣,防疫,right,135.43548993453015,43,ptt,2
臺灣,政府,right,121.03717279208642,54,ptt,2
臺灣,高等法院,right,118.96237385915583,13,ptt,2
臺灣,社會,right,117.8441458772069,39,ptt,2
臺灣,大學,right,117.19527298984097,30,ptt,2
臺灣,海峽,right,115.55086379111775,15,ptt,2
臺灣,民主,right,82.85398649044252,26,ptt,2
臺灣,天佑,right,82.62632851496335,12,ptt,2
臺灣,同胞,right,75.730312065599,13,ptt,2
臺灣,經濟,right,53.77392762986147,24,ptt,2
臺灣,地區,right,52.10804428579539,16,ptt,2
臺灣,已經,right,49.34733184801971,28,ptt,2
臺灣,參與,right,47.58254546543711,17,ptt,2
臺灣,獨立,right,47.072395076310585,14,ptt,2
臺灣,名,right,45.40598920568059,16,ptt,2
中國,對,left,266.5174294362631,79,ptt,2
中國,一個,left,189.67473057435353,57,ptt,2
中國,跟,left,163.96493725018917,62,ptt,2
中國,是,left,117.47512128182584,105,ptt,2
中國,與,left,105.8617076043661,43,ptt,2
中國,對抗,left,93.49568762827944,13,ptt,2
中國,討厭,left,82.59428241088318,13,ptt,2
中國,依賴,left,82.08392616549078,10,ptt,2
中國,在,left,70.3552266702072,71,ptt,2
中國,回歸,left,58.49213465109641,10,ptt,2
中國,被,left,53.58865958669225,35,ptt,2
中國,和,left,43.32093591027337,26,ptt,2
中國,讓,left,33.204229352047776,22,ptt,2
中國,只有,left,22.00786131848376,10,ptt,2
中國,因為,left,21.789277247516434,16,ptt,2
中國,內文,left,20.858215001473376,10,ptt,2
中國,就是,left,20.809026868375227,22,ptt,2
中國,報導,left,17.256716331012715,10,ptt,2
中國,而,left,12.834679494304893,12,ptt,2
中國,表示,left,9.819260036363243,11,ptt,2
中國,人,right,716.5013317017452,195,ptt,2
中國,大陸,right,263.9551454664475,47,ptt,2
中國,原則,right,211.25870125907142,31,ptt,2
中國,留學生,right,107.57408755868211,13,ptt,2
中國,市場,right,68.65104507189693,15,ptt,2
中國,的,right,64.30470774947204,175,ptt,2
中國,武漢,right,57.73351896511765,15,ptt,2
中國,官方,right,54.2029009961158,10,ptt,2
中國,統一,right,52.3527643016815,13,ptt,2
中國,人民,right,28.50253518478094,11,ptt,2
中國,國家,right,23.933880056443538,15,ptt,2
中國,一直,right,22.727829353085923,10,ptt,2
中國,經濟,right,21.64821412514875,10,ptt,2
中國,要,right,11.461926389485928,23,ptt,2
中國,來,right,11.278003058501936,10,ptt,2
中國,就是,right,1.9744638198318043,11,ptt,2
中國,在,right,0.6991806252491486,26,ptt,2
中國,就,right,0.4188825757088468,18,ptt,2
中國,不,right,5.4290241051295485e-05,13,ptt,2
中國,臺灣,right,-0.19900107700259317,13,ptt,2
日本,在,left,80.47622210151498,39,ptt,2
日本,跟,left,44.029470163038,17,ptt,2
日本,與,left,29.291889774775672,12,ptt,2
日本,去,left,23.61463978565395,10,ptt,2
日本,是,left,4.364892597435688,15,ptt,2
日本,的,left,0.8669560155124376,30,ptt,2
日本,人,right,248.21443150540512,63,ptt,2
日本,的,right,15.468977186672795,47,ptt,2
日本,有,right,5.15097188349659,11,ptt,2
美國,在,left,159.5936971923262,92,ptt,2
美國,你們,left,93.64448982593998,23,ptt,2
美國,內文,left,80.80331180869632,21,ptt,2
美國,跟,left,56.10260341249664,31,ptt,2
美國,以,left,50.22359361432479,20,ptt,2
美國,和,left,31.87133029288178,20,ptt,2
美國,是,left,30.104959741622523,55,ptt,2
美國,現在,left,21.053557427330258,15,ptt,2
美國,了,left,19.445451800316413,37,ptt,2
美國,被,left,17.90559943478122,19,ptt,2
美國,所以,left,14.007653103825042,11,ptt,2
美國,與,left,13.896527734731958,14,ptt,2
美國,對,left,13.839769236729907,15,ptt,2
美國,去,left,11.64189090405499,12,ptt,2
美國,因為,left,9.90049665314826,10,ptt,2
美國,說,left,7.6825988500362925,16,ptt,2
美國,讓,left,6.921304424447026,10,ptt,2
美國,到,left,5.94701684899764,11,ptt,2
美國,的,left,-5.376675401524189,54,ptt,2
美國,爸爸,right,339.6280724962739,39,ptt,2
美國,總統,right,251.28844183981698,53,ptt,2
美國,人,right,241.7183390813553,92,ptt,2
美國,國務卿,right,155.02229841523769,15,ptt,2
美國,警察,right,101.42941548475628,21,ptt,2
美國,例,right,61.175007952042066,14,ptt,2
美國,人民,right,27.947347011734266,10,ptt,2
美國,國家,right,25.542228929913527,14,ptt,2
美國,的,right,24.524777920569562,119,ptt,2
美國,對,right,20.873530388082877,18,ptt,2
美國,現在,right,10.480782138329664,11,ptt,2
美國,又,right,9.864169341836996,10,ptt,2
美國,和,right,7.7667806525561875,11,ptt,2
美國,也,right,6.735377523176403,25,ptt,2
美國,都,right,4.007207101389103,20,ptt,2
美國,在,right,0.07619828611728696,19,ptt,2
美國,有,right,0.0014118390476375864,15,ptt,2
美國,就,right,-0.18663099799280936,11,ptt,2
美國,是,right,-7.7011780704986705,12,ptt,2
香港,撐,left,243.5415975956646,28,ptt,2
香港,對,left,218.3960512211988,67,ptt,2
香港,支持,left,164.86142789070638,37,ptt,2
香港,取消,left,120.93317902533293,18,ptt,2
香港,挺,left,104.68738501261873,18,ptt,2
香港,今日,left,104.44014390236276,16,ptt,2
香港,在,left,94.89289790614997,76,ptt,2
香港,幫助,left,88.92576407366828,16,ptt,2
香港,讓,left,70.16381904713032,31,ptt,2
香港,放棄,left,67.4726740937924,12,ptt,2
香港,幫,left,56.850033229882634,14,ptt,2
香港,對於,left,53.444313972734555,16,ptt,2
香港,日,left,51.58086104348653,24,ptt,2
香港,利用,left,49.51078663996006,10,ptt,2
香港,與,left,39.442590443784376,24,ptt,2
香港,通過,left,38.47736913438989,10,ptt,2
香港,跟,left,29.423903089106155,24,ptt,2
香港,和,left,28.337112677863647,20,ptt,2
香港,把,left,23.177584780957297,14,ptt,2
香港,如果,left,18.239023035274148,13,ptt,2
香港,人,right,1262.3665002103548,275,ptt,2
香港,人民,right,248.99860681555288,45,ptt,2
香港,情勢,right,202.11747219310962,25,ptt,2
香港,國安法,right,190.17672365463346,32,ptt,2
香港,澳門,right,146.63943922808227,17,ptt,2
香港,明日,right,143.91289226069236,15,ptt,2
香港,反,right,123.16248944490258,21,ptt,2
香港,反送,right,110.91177769785324,15,ptt,2
香港,版,right,95.13874595498606,17,ptt,2
香港,人來,right,88.76319071961663,11,ptt,2
香港,特殊,right,86.18030784251822,14,ptt,2
香港,的,right,71.17856310954676,167,ptt,2
香港,難民,right,68.54794783904592,12,ptt,2
香港,問題,right,58.64143968649944,23,ptt,2
香港,移民,right,52.52876903534916,13,ptt,2
香港,議題,right,49.57261395849007,12,ptt,2
香港,年輕人,right,46.862707082506816,10,ptt,2
香港,民眾,right,35.21862776173435,15,ptt,2
香港,朋友,right,32.486797210075935,10,ptt,2
香港,民主,right,31.27420134734104,10,ptt,2
臺灣,飛越,left,8620.949682218623,1077,weibo,3
臺灣,在,left,1358.9584758072822,715,weibo,3
臺灣,邱毅,left,1259.3244084971798,162,weibo,3
臺灣,進入,left,1018.1751927095274,194,weibo,3
臺灣,優健萃,left,812.2625515567318,109,weibo,3
臺灣,去,left,794.0133914781445,269,weibo,3
臺灣,今日,left,735.9902269001682,149,weibo,3
臺灣,現身,left,649.3765705843776,103,weibo,3
臺灣,福建,left,446.70376074871933,90,weibo,3
臺灣,禍害,left,385.1037949574791,50,weibo,3
臺灣,解放,left,371.9256899263771,60,weibo,3
臺灣,飛入,left,360.9691746467195,47,weibo,3
臺灣,妙趣,left,342.74226095440713,42,weibo,3
臺灣,嘲笑,left,330.36723021133275,46,weibo,3
臺灣,收復,left,303.0549713233573,45,weibo,3
臺灣,回,left,297.21637832284534,64,weibo,3
臺灣,據,left,274.2454147789582,86,weibo,3
臺灣,統一,left,268.83488647123943,69,weibo,3
臺灣,陳喬恩,left,264.1706032693656,46,weibo,3
臺灣,武統,left,232.41806656537312,41,weibo,3
臺灣,上空,right,4928.153616997164,646,weibo,3
臺灣,腔,right,2842.0821753452883,393,weibo,3
臺灣,西南,right,2081.7785517885345,311,weibo,3
臺灣,邱震海,right,1252.0198293618087,156,weibo,3
臺灣,早報網,right,1171.6524234422175,146,weibo,3
臺灣,偶像劇,right,732.0355995599716,124,weibo,3
臺灣,是,right,694.5918869856511,583,weibo,3
臺灣,果蔬,right,603.6452998910614,109,weibo,3
臺灣,空域,right,555.6860230213499,143,weibo,3
臺灣,民衆,right,473.57934816889525,93,weibo,3
臺灣,重映,right,417.91833365012656,82,weibo,3
臺灣,傻事,right,362.9745612583815,50,weibo,3
臺灣,中央社,right,314.5838470190664,47,weibo,3
臺灣,展園,right,304.64311720545237,38,weibo,3
臺灣,風味,right,292.4277884366859,52,weibo,3
臺灣,防衛,right,248.50843040377708,31,weibo,3
臺灣,自由,right,236.7894214527239,58,weibo,3
臺灣,問題,right,234.27737230052702,105,weibo,3
臺灣,脆皮,right,215.46351779580544,33,weibo,3
臺灣,媒體報道,right,214.55825834990026,39,weibo,3
中國,是,left,406.41523759775106,195,weibo,3
中國,調查組,left,374.0518157604413,33,weibo,3
中國,全國人民代表大會,left,374.0518157604413,33,weibo,3
中國,信,left,310.0652722460179,33,weibo,3
中國,依法治國,left,282.78347222004334,33,weibo,3
中國,一個,left,282.59682522066123,84,weibo,3
中國,廣泛開展,left,215.25718580212492,19,weibo,3
中國,人民日報,left,196.76491451343963,33,weibo,3
中國,退出,left,153.46296389273294,21,weibo,3
中國,侵犯,left,136.33478758884945,15,weibo,3
中國,一部分,left,132.13166092590376,21,weibo,3
中國,在,left,127.6826317536268,102,weibo,3
中國,恐怖,left,122.25109995145532,15,weibo,3
中國,抹黑,left,112.7161472913445,13,weibo,3
中國,對,left,101.0729468512946,40,weibo,3
中國,出彩,left,94.66962115835466,12,weibo,3
中國,報道,left,77.2401888821795,21,weibo,3
中國,抵制,left,76.88415129588111,10,weibo,3
中國,推測,left,75.2055555954272,10,weibo,3
中國,按照,left,49.69928136411448,10,weibo,3
中國,大陸,right,1311.8801927818845,216,weibo,3
中國,領土,right,446.1231423626932,54,weibo,3
中國,原則,right,422.8812076102721,49,weibo,3
中國,人大網,right,373.0051981271463,33,weibo,3
中國,人,right,372.07620317646126,125,weibo,3
中國,頭條新聞,right,347.6851361496031,33,weibo,3
中國,民生,right,304.8669027365379,33,weibo,3
中國,堅決,right,215.262769174448,33,weibo,3
中國,天氣,right,207.64345228844266,30,weibo,3
中國,境內,right,194.90680595527147,27,weibo,3
中國,軍隊,right,193.5998184880516,23,weibo,3
中國,屢次,right,190.36230828296698,18,weibo,3
中國,臺灣省,right,169.6111204505981,31,weibo,3
中國,主權,right,166.66082628617193,24,weibo,3
中國,資本,right,159.39061099398106,24,weibo,3
中國,不可分割,right,155.79706841169343,19,weibo,3
中國,網,right,150.7432109273301,34,weibo,3
中國,夢,right,149.50308310772678,22,weibo,3
中國,人民,right,147.51029300013315,29,weibo,3
中國,特色,right,143.23836262137996,21,weibo,3
日本,小,left,1646.8157222145371,184,weibo,3
日本,抗議,left,87.27075351631746,12,weibo,3
日本,被,left,81.86513046152547,25,weibo,3
日本,在,left,64.37892688080677,42,weibo,3
日本,是,left,38.31822380096377,36,weibo,3
日本,從,left,36.71358876013493,12,weibo,3
日本,去,left,35.86696416834477,15,weibo,3
日本,了,left,0.2925022656350178,13,weibo,3
日本,臺灣,left,-0.03525488682088995,15,weibo,3
日本,的,left,-18.323293269449593,18,weibo,3
日本,沖繩,right,186.40768765239494,16,weibo,3
日本,控股,right,143.9775233015285,14,weibo,3
日本,有且,right,134.09329494867552,10,weibo,3
日本,臺灣省,right,132.8382807650228,20,weibo,3
日本,沖繩縣,right,130.12737280957862,11,weibo,3
日本,自然界,right,127.39378250330861,10,weibo,3
日本,人,right,121.27498089340779,42,weibo,3
日本,企圖,right,118.47489537884557,11,weibo,3
日本,否則,right,88.06591005441169,10,weibo,3
日本,人種,right,86.50511496642162,10,weibo,3
日本,人爲,right,83.71169882529456,10,weibo,3
日本,最近,right,51.68177275879545,10,weibo,3
日本,雖然,right,50.32516141300148,11,weibo,3
日本,這種,right,47.779072917611686,10,weibo,3
日本,這是,right,45.60775560383408,10,weibo,3
日本,什麼,right,29.34440829726519,10,weibo,3
日本,小,right,28.235106826009748,10,weibo,3
日本,對,right,22.869649341567552,11,weibo,3
日本,就,right,10.631574525701236,11,weibo,3
日本,臺灣,right,8.980043670239699,28,weibo,3
美國,在,left,175.35632505135584,90,weibo,3
美國,同,left,101.33751964989006,14,weibo,3
美國,被,left,98.31431510354024,34,weibo,3
美國,麻痹,left,94.0642586961162,10,weibo,3
美國,不算,left,89.35864766206008,12,weibo,3
美國,放在,left,83.8634035998263,12,weibo,3
美國,無論是,left,81.25936462163124,10,weibo,3
美國,萬,left,71.6135903924443,14,weibo,3
美國,近日,left,63.05575464747933,10,weibo,3
美國,認爲,left,57.24644295213965,13,weibo,3
美國,問題,left,53.15595051725908,18,weibo,3
美國,大使館,left,51.77187466704095,14,weibo,3
美國,報道,left,43.719208822915505,12,weibo,3
美國,只是,left,41.709184103811936,10,weibo,3
美國,到,left,41.258550041164035,22,weibo,3
美國,日,left,38.64957218541401,24,weibo,3
美國,現在,left,36.96373093321546,14,weibo,3
美國,希望,left,35.79092324315425,11,weibo,3
美國,了,left,25.200482206646647,44,weibo,3
美國,特朗普,left,24.757928013161465,10,weibo,3
美國,軍機,right,427.671399677403,53,weibo,3
美國,海軍,right,298.8985970760157,29,weibo,3
美國,前,right,173.60535961256386,34,weibo,3
美國,暴亂,right,158.2780630403584,15,weibo,3
美國,國務卿,right,148.96685847931596,14,weibo,3
美國,派,right,126.38321897013724,16,weibo,3
美國,人,right,105.92118023970008,48,weibo,3
美國,對,right,93.77126461372238,31,weibo,3
美國,對華,right,89.23264088359412,10,weibo,3
美國,優先,right,86.28797096335977,11,weibo,3
美國,亂,right,77.6721219141049,12,weibo,3
美國,總統,right,72.07063187496445,12,weibo,3
美國,一架,right,70.47009547047664,11,weibo,3
美國,停止,right,59.372755284957904,10,weibo,3
美國,不會,right,58.066188941835605,15,weibo,3
美國,第二,right,56.114867832436644,10,weibo,3
美國,名,right,51.72800198795295,10,weibo,3
美國,國家,right,51.14101095935573,19,weibo,3
美國,只要,right,49.99230793341396,10,weibo,3
美國,的,right,40.142686593804044,131,weibo,3
香港,拋出,left,543.8278493835054,42,weibo,3
香港,拋,left,486.65599011742734,42,weibo,3
香港,插手,left,442.80155698938756,38,weibo,3
香港,所謂,left,317.04424818813,43,weibo,3
香港,安寧,left,292.88286892868194,25,weibo,3
香港,破壞,left,268.9592198433466,34,weibo,3
香港,招收,left,130.9710270729199,11,weibo,3
香港,爆料,left,126.00996728338262,33,weibo,3
香港,事,left,117.4048733611819,33,weibo,3
香港,在,left,80.8240823671136,54,weibo,3
香港,新聞,left,77.21173209750864,34,weibo,3
香港,臺灣,left,62.09893585244002,65,weibo,3
香港,去,left,52.589064981537774,21,weibo,3
香港,月,left,51.2556138228231,25,weibo,3
香港,到,left,15.48581705569931,12,weibo,3
香港,對,left,15.105028111879376,10,weibo,3
香港,和,left,10.150881070923091,19,weibo,3
香港,是,left,-0.2700077594536361,12,weibo,3
香港,了,left,-1.7046823815069239,10,weibo,3
香港,的,left,-8.107108695839031,36,weibo,3
香港,人,right,972.8809761039627,183,weibo,3
香港,事務,right,514.5066735307471,42,weibo,3
香港,繁榮,right,394.1681695656081,34,weibo,3
香港,東網,right,322.05461211937734,25,weibo,3
香港,澳門,right,283.1926187842034,37,weibo,3
香港,爆發,right,224.37016376155992,25,weibo,3
香港,爆料,right,124.22023396489743,33,weibo,3
香港,身邊,right,123.76827473245572,33,weibo,3
香港,臺灣,right,79.04487107579395,70,weibo,3
香港,新聞,right,71.18759970103821,33,weibo,3
香港,問題,right,60.10290935413699,18,weibo,3
香港,想,right,38.20942172415866,15,weibo,3
香港,和,right,19.09660617906647,24,weibo,3
香港,是,right,0.04292880528915499,15,weibo,3
香港,的,right,-0.4847331548515186,52,weibo,3
臺灣,在,left,498.63038479119894,276,ptt,1
臺灣,對,left,211.6671402980936,92,ptt,1
臺灣,支持,left,150.6637664923391,47,ptt,1
臺灣,中華民國,left,148.8842878537747,38,ptt,1
臺灣,讓,left,146.70267034620684,70,ptt,1
臺灣,武統,left,145.8766629934241,20,ptt,1
臺灣,國立,left,119.74206346783049,18,ptt,1
臺灣,來,left,118.60737233663869,49,ptt,1
臺灣,入籍,left,109.47070136984556,13,ptt,1
臺灣,是,left,105.72993654194221,167,ptt,1
臺灣,守護,left,95.99258822858522,14,ptt,1
臺灣,美屬,left,93.82483962742604,10,ptt,1
臺灣,解決,left,83.7646640068604,21,ptt,1
臺灣,邀請,left,81.90743540404453,17,ptt,1
臺灣,無煙,left,68.09670185506471,10,ptt,1
臺灣,代表,left,60.48188161448441,19,ptt,1
臺灣,挺,left,56.87213214999903,14,ptt,1
臺灣,與,left,55.162425020350526,46,ptt,1
臺灣,統一,left,46.658084466241995,18,ptt,1
臺灣,把,left,45.28618004756866,31,ptt,1
臺灣,人,right,1346.976233321542,391,ptt,1
