collo_1,collo_2,MI,Xsq,Gsq,count,src,timestep
美國,認輸,8.297053307088238,3135.332550873196,115.05298327011997,10,weibo,6
美國,官員,6.188528850310069,1138.8758372427983,109.72369053780531,16,weibo,6
美國,國務卿,8.034018901254445,2609.4504235865693,104.25451092107248,10,weibo,6
美國,多地,7.127128305645926,1658.9007445624452,101.07366346281191,12,weibo,6
美國,向,3.347518374071226,249.3562796366117,86.16268862604997,30,weibo,6
美國,議員,7.159549783338304,1414.2810513786912,84.81504742841535,10,weibo,6
美國,高官,6.531518560725261,908.116270450112,74.01339365044372,10,weibo,6
美國,人,2.245548798566595,136.7213831845083,71.48273127420745,46,weibo,6
美國,（,2.1111867617769047,128.5053210258464,70.39482099801694,50,weibo,6
美國,大選,6.22666397919684,731.3723849767198,69.15295564795049,10,weibo,6
美國,人民,4.545732419944962,322.07856118512115,66.92929295511806,15,weibo,6
美國,新冠,4.397580183042202,249.45939683677182,55.34849337952005,13,weibo,6
美國,對臺,5.049125793644653,312.4111614246607,51.66064077106789,10,weibo,6
美國,與,2.3368644853196705,101.28043467600854,51.23253408230962,31,weibo,6
美國,海軍,3.2472047576376766,122.0662612846863,43.856414738186025,16,weibo,6
美國,(,3.0302667663933365,101.06013483271157,39.5209425688884,16,weibo,6
美國,對,2.3307673027059534,74.63079957812616,37.81319027624786,23,weibo,6
美國,打,3.147306187583556,97.98373918531337,36.609926655657276,14,weibo,6
美國,企業,3.4308046959770655,106.89927057231937,35.68236147002932,12,weibo,6
美國,死亡,3.297053307088238,79.58827977456816,28.024381084129452,10,weibo,6
美國,已經,2.209590465837899,28.527815122088878,15.067174212377344,10,weibo,6
美國,真的,1.78248013425848,24.34269861584256,14.844703897048824,14,weibo,6
美國,##,0.9483251528571607,6.305558202974734,4.951234385425847,14,weibo,6
美國,在,0.54625328877937,5.283696037413834,4.627687447755839,36,weibo,6
美國,將,0.9220138757413135,4.246346759228077,3.3583241661723573,10,weibo,6
美國,要,0.8351646426554188,3.4633434107737315,2.80578058228863,10,weibo,6
美國,的,0.02227568664024837,0.030152737644015777,0.030004531997293693,121,weibo,6
美國,和,-0.06792310944721722,-0.029046636235355805,-0.029498893943656457,13,weibo,6
美國,有,-0.130259537046726,-0.0986415457132157,-0.10158684544262986,12,weibo,6
美國,是,-0.12672404175476498,-0.21122255651122068,-0.21732378384745665,27,weibo,6
美國,#,-0.15677850490322612,-0.2630686740319446,-0.27248455363927615,22,weibo,6
美國,、,-0.2056364505016635,-0.4322700132311265,-0.45256011518387496,21,weibo,6
美國,。,-1.4565268138884437,-26.14190725254568,-34.44056701849489,23,weibo,6
美國,，,-1.6546199602756122,-94.25522173149017,-126.38365357307231,60,weibo,6
、,香港,4.387946532791838,2873.820593487152,654.3832118865278,150,weibo,6
含,香港,9.000695763703158,27071.851613845643,589.7377117098708,53,weibo,6
✨,香港,6.8302712141115025,3918.1312400959405,267.238101380242,35,weibo,6
深圳,香港,8.00350894959465,3568.3606438634465,131.3289994069811,14,weibo,6
違反,香港,7.684901212998899,2447.7846552518417,106.58908738188825,12,weibo,6
守護,香港,8.288600276301642,3109.994515240488,98.34481677449884,10,weibo,6
L,香港,3.7590767620059116,244.5380448574858,71.20375110186566,21,weibo,6
和,香港,2.571663162629253,99.26610113800092,46.19013918112553,24,weibo,6
在,香港,2.1200756277638244,83.24765266972155,45.55576283579672,32,weibo,6
。,香港,1.1272380468394128,24.25244773327668,18.190867855452403,37,weibo,6
【,香港,2.2877567006783734,34.084949357314215,17.511971659053827,11,weibo,6
是,香港,1.3327250757352542,20.369615103506614,14.337979478457093,22,weibo,6
臺灣,香港,0.713283495934921,5.064456579232931,4.249068975622732,20,weibo,6
#,香港,0.764280801171888,4.063801399727958,3.3602736218458915,14,weibo,6
，,香港,0.2833982657486069,2.8143730771749307,2.643119178852441,68,weibo,6
了,香港,0.35605052313973024,0.8687025440639394,0.7983530378334827,14,weibo,6
香港,經濟日報,10.036131787964727,36715.31440732136,488.3518752439453,35,weibo,6
香港,紅館,9.573159811622183,28138.864728972807,456.4269558629253,37,weibo,6
香港,鳳凰,8.14304699188124,9834.805997734236,337.0803569957942,35,weibo,6
香港,中通社,10.036131787964727,23077.87547965821,306.6339717281602,22,weibo,6
香港,國安法,9.258524209301177,8555.142512306555,162.42187153188738,14,weibo,6
香港,）,3.7742412758631985,543.3237232850148,158.01650946628797,46,weibo,6
香港,本輪,9.657620164710998,8064.494462539325,125.20373238304558,10,weibo,6
香港,警察,8.072657663989842,2674.926316793219,94.89508302390298,10,weibo,6
香港,中國,3.199269891564093,256.6292514729278,94.21040680852525,35,weibo,6
香港,新,5.253024412153801,543.1686196482942,80.78576592672218,15,weibo,6
香港,臺灣,2.1932478048034305,150.07774079210475,80.45730692230178,53,weibo,6
香港,人,3.046027824107228,153.77990241088992,59.81033711120916,24,weibo,6
香港,、,2.2704076245410327,107.09233193820829,55.65636337563124,35,weibo,6
香港,),4.354307747990983,222.39287827911974,49.97031521137725,12,weibo,6
香港,和,2.5556781540093367,97.73093952578016,45.74015546607734,24,weibo,6
香港,##,2.6874036337336507,64.57440672193414,28.72463886401903,14,weibo,6
香港,有,1.9307470387171264,31.290747746494024,18.1866283524692,15,weibo,6
香港,的,0.3660528862991566,3.1050999076456645,2.854336109018128,46,weibo,6
香港,，,-0.23746957428648455,-1.3935816622297479,-1.4647280169782988,48,weibo,6
花木蘭,臺灣,5.193257738106681,11822.31831391205,2002.8917822514736,336,weibo,1
遇到,臺灣,5.597678187913922,10852.351447713789,1570.4945596509388,230,weibo,1
在,臺灣,2.8168565955175953,2294.1969585816696,999.8970867329225,432,weibo,1
去,臺灣,3.4144228560591263,1559.0700136333253,539.2219203736647,175,weibo,1
收復,臺灣,5.7382285872227206,3601.253797163748,494.9035214891212,69,weibo,1
解放,臺灣,5.635637086198293,3296.1865259270744,469.2914521809998,68,weibo,1
#,臺灣,2.0297204703842437,805.4018380029644,460.4168540989257,337,weibo,1
VS,臺灣,5.779128679787825,2794.8824894521376,378.8924524093983,52,weibo,1
統一,臺灣,4.3791675173604165,1359.9315752498785,319.3424937010341,71,weibo,1
邱毅,臺灣,5.5995905904869065,2030.6788812359453,292.76145254752475,43,weibo,1
##,臺灣,2.696072940060267,424.2688354867334,191.49241252719023,90,weibo,1
支持,臺灣,3.96145128636236,665.0971897621014,184.86789229011782,48,weibo,1
震動,臺灣,6.05596888514665,1441.759673700829,184.75882127681817,22,weibo,1
向,臺灣,3.635306836673928,512.2766937116321,162.0770418728835,48,weibo,1
今日,臺灣,4.167390167815073,602.1022829596186,153.9893749462078,37,weibo,1
來自,臺灣,3.687817773498642,478.8744590155406,148.3934584456349,43,weibo,1
『,臺灣,4.570542057976408,664.1946283669647,144.11282775731985,30,weibo,1
解決,臺灣,4.219467617429529,474.33400230866863,118.75502146494732,28,weibo,1
】,臺灣,2.248613963089046,213.98580775489958,112.90378939862238,71,weibo,1
武統,臺灣,4.030433793039513,409.5115045674656,110.66617361820882,28,weibo,1
聊聊,臺灣,5.301081382983181,608.40129811158,98.19306771093724,16,weibo,1
從,臺灣,2.571638747531985,196.47012321277307,92.60326103406744,47,weibo,1
正宗,臺灣,5.011574765788196,492.0479760554234,89.15567297586142,16,weibo,1
O,臺灣,1.9339783607680394,144.13142147631737,84.43915596497956,68,weibo,1
“,臺灣,1.4974345097031385,121.32813682217238,81.62010943185967,101,weibo,1
寶島,臺灣,5.108436305040786,462.3502139337855,80.56079895858971,14,weibo,1
談,臺灣,4.6636514623678895,379.89898061108437,79.32472827727456,16,weibo,1
據,臺灣,3.6538704415753043,227.46543440709394,71.39896972784999,21,weibo,1
對,臺灣,1.9715953278195506,121.7885013068513,70.45585503603513,55,weibo,1
末代皇帝,臺灣,4.248613963089046,277.183128549438,68.56210307258569,16,weibo,1
~,臺灣,2.792934479312856,154.65234784051347,67.29812470039411,30,weibo,1
回,臺灣,3.9146130359011084,226.94042632256438,64.22927962804447,17,weibo,1
與,臺灣,1.8600761993777999,100.80218670634407,60.46109102419078,52,weibo,1
稱,臺灣,3.2683772179104755,165.0553659729189,60.15317272967273,21,weibo,1
是,臺灣,0.9921480835852764,76.68485513680245,59.82025856012376,152,weibo,1
去過,臺灣,4.596537266509352,270.9053538307129,58.1364172753093,12,weibo,1
到,臺灣,1.7661344199691407,86.23259220011036,53.29715329541156,50,weibo,1
把,臺灣,2.0963078142829636,86.73370821052674,48.12593484296861,34,weibo,1
和,臺灣,1.2420232936057056,62.683103340879505,45.474773834918,78,weibo,1
【,臺灣,1.6433314779882937,69.04083182413875,44.348913206104584,47,weibo,1
打,臺灣,2.6867350754809305,97.98571417078324,44.297095600747966,21,weibo,1
|,臺灣,3.371470710874579,120.06986338236047,42.05789075861142,14,weibo,1
邀請,臺灣,3.308734955526617,113.8710316527007,40.85795765497453,14,weibo,1
想念,臺灣,4.020344975415928,145.08090281702812,39.35040981423086,10,weibo,1
由,臺灣,2.640931385867806,80.39679038290312,36.94397776567203,18,weibo,1
爲,臺灣,1.72377245480546,57.139231634156125,35.77932808828565,35,weibo,1
喜歡,臺灣,1.8271501946507689,52.081548478033355,31.552091441516396,28,weibo,1
：,臺灣,1.03453920699956,38.86132948946705,29.910816091629343,71,weibo,1
關於,臺灣,2.9544308586845878,71.65478906527166,29.37534937865359,12,weibo,1
路,臺灣,2.9130109313046066,69.027766651011,28.734162131714633,12,weibo,1
L,臺灣,1.440463510247077,40.73865081619977,27.841295867977237,37,weibo,1
一次,臺灣,2.2486139630890456,48.14790570196802,25.368635432047707,16,weibo,1
給,臺灣,1.5345715132029598,36.62243089942801,24.31810587927469,29,weibo,1
就是,臺灣,1.3895565708057513,33.61561064404559,23.325029003725547,33,weibo,1
:,臺灣,1.8387381689259807,37.72538884182912,22.765546750349365,20,weibo,1
「,臺灣,1.768806208419964,36.2994678842097,22.40048661828571,21,weibo,1
只有,臺灣,2.305197491455413,41.519247751299595,21.455787599241468,13,weibo,1
讓,臺灣,1.437059052502156,30.65841294241512,20.969536095426818,28,weibo,1
看,臺灣,1.2118734162740274,27.39883080596655,20.033850122652247,36,weibo,1
],臺灣,1.916417532747856,33.152816415560125,19.508568155078482,16,weibo,1
比,臺灣,2.1416987591725336,34.84979624217169,19.035851517771782,13,weibo,1
帶,臺灣,1.9745805583059948,31.065592924386912,17.935874029691792,14,weibo,1
看到,臺灣,1.7554144410518546,28.884351496592064,17.898799959925043,17,weibo,1
《,臺灣,0.8666040028806503,16.282517775528394,13.120456852624763,43,weibo,1
鏈接,臺灣,1.9685060438963105,22.029931473037244,12.743150750886102,10,weibo,1
（,臺灣,0.853716151425482,13.947329429009846,11.277185362480346,38,weibo,1
香港,臺灣,1.4286955795675294,15.126644881496958,10.369010704063207,14,weibo,1
、,臺灣,0.48178085601966886,9.676684971852021,8.628471537739884,84,weibo,1
一個,臺灣,0.7954413349234307,10.47205825179521,8.600723596596158,33,weibo,1
用,臺灣,1.330143848585644,12.04528147368272,8.503181085289253,13,weibo,1
於,臺灣,1.3835435431751542,12.097443730394815,8.405238901409444,12,weibo,1
像,臺灣,1.4279376625336075,11.869844658655651,8.137841461558876,11,weibo,1
還有,臺灣,1.0284881487245428,7.002513876566421,5.3927072924450155,13,weibo,1
》,臺灣,0.5834811136839061,5.910341184535809,5.132441264554281,35,weibo,1
@,臺灣,0.4993795315895753,5.676265988005956,5.036715281123321,46,weibo,1
來,臺灣,0.873574531742121,6.1472633337357445,4.941697972952275,16,weibo,1
跟,臺灣,0.9394249800323609,5.8020153724503345,4.580381003272105,13,weibo,1
喫,臺灣,0.8199546932465649,5.3964823108707725,4.401725479957323,16,weibo,1
！,臺灣,0.31199028215012037,2.830137730534975,2.630835185431742,59,weibo,1
還是,臺灣,0.6514355126582501,2.951077074459189,2.5171730141926894,14,weibo,1
當,臺灣,0.7340407902592874,2.687600731080145,2.2429680868160924,10,weibo,1
因爲,臺灣,0.692033263737712,2.621679507815581,2.2124264813289862,11,weibo,1
知道,臺灣,0.6419563912685704,2.2500551975633147,1.923893025742161,11,weibo,1
着,臺灣,0.532406929089637,1.6799617700427993,1.4776131157039725,12,weibo,1
的,臺灣,0.08597824025706986,1.269107493865927,1.245380005510718,337,weibo,1
被,臺灣,0.30286358832519067,0.6746999503527163,0.6283520227123507,15,weibo,1
年,臺灣,0.1575897893936486,0.20655991771744547,0.1991717208281032,17,weibo,1
將,臺灣,0.15630985876920706,0.11943845636820405,0.11519752223899449,10,weibo,1
>,臺灣,-0.04387768055952208,-0.027344933908123318,-0.02761682680805122,29,weibo,1
？,臺灣,-0.08908144765663324,-0.10104483175887885,-0.10308501539526427,26,weibo,1
。,臺灣,-0.08652500552485931,-0.4913447468889201,-0.5008329054286662,132,weibo,1
說,臺灣,-0.29497029639978084,-0.6832067964692856,-0.7288760062380018,16,weibo,1
”,臺灣,-0.25534881551862365,-0.9290326480412623,-0.9827029088360373,29,weibo,1
，,臺灣,-0.08683116758861179,-1.688347030470638,-1.7195408656948246,431,weibo,1
我們,臺灣,-0.5648618635293513,-1.8960997787094693,-2.1379828154801856,12,weibo,1
了,臺灣,-0.39422548842911825,-5.640497116808743,-6.138671370412013,73,weibo,1
有,臺灣,-0.8704051458773956,-7.27057795672716,-8.68666500855807,19,weibo,1
臺灣,腔,5.8642231525394735,31034.90239682617,4255.13238103742,542,weibo,1
臺灣,定檔,5.316701231205568,13722.380784641044,2239.7654235709942,356,weibo,1
臺灣,傻事,5.857861781551771,3473.4091168399027,473.6420912267291,61,weibo,1
臺灣,問題,3.8553098179606318,1608.0483121294124,468.7268928283481,126,weibo,1
臺灣,偶像劇,5.4089238756546365,2718.1428020567546,426.60451781647043,66,weibo,1
臺灣,重映,5.597190513086458,2218.331722230198,325.61603962780674,47,weibo,1
臺灣,火山石,5.681003421091438,2206.1694250670885,315.1364481802262,44,weibo,1
臺灣,風味,5.508919665631358,1859.7149616248664,281.40495526144184,42,weibo,1
臺灣,出售,5.284676448606969,1542.4034772341672,253.53058349996007,41,weibo,1
臺灣,Express,5.949492257017339,1824.0545318129955,247.53941265900522,30,weibo,1
臺灣,自由,4.262431568677447,876.6677222530965,216.79755064254005,50,weibo,1
臺灣,牌,5.637548250702599,1409.1588545086443,204.04712482795128,29,weibo,1
臺灣,代孕,4.200300360517874,785.5127220220743,199.1639183303722,47,weibo,1
臺灣,ptt,5.743041379549913,1363.1426497430666,191.09330238055915,26,weibo,1
臺灣,節目,3.776299541741116,586.7161972054785,176.1598853138786,49,weibo,1
臺灣,參加,3.949492257017339,563.3832499639175,157.90994188498283,41,weibo,1
臺灣,名嘴,5.586922177632632,983.7784957243587,144.84746745195866,21,weibo,1
臺灣,複合,5.673857814403912,947.713272970456,135.627618447595,19,weibo,1
臺灣,娛樂,4.471444960212695,575.8190842190011,130.81738229845308,28,weibo,1
臺灣,媒體,4.030629019742745,468.63905415221154,127.14836149636952,32,weibo,1
臺灣,香腸,4.710705397430223,615.6297369509795,126.96260288043021,25,weibo,1
臺灣,加權指數,5.949492257017339,911.9999216591345,123.74119205920698,15,weibo,1
臺灣,的,0.6851220349676359,134.385925844375,114.55041268683703,551,weibo,1
臺灣,參與,3.9775066331869358,365.19765969287744,101.19373448138808,26,weibo,1
臺灣,知名,4.8398677658428415,515.1666274194265,100.8489103962763,19,weibo,1
臺灣,加入,4.069786490735051,377.4899783270118,100.81275776765666,25,weibo,1
臺灣,茶園,5.949492257017339,729.5955624051361,98.98814255894236,12,weibo,1
臺灣,媒體報道,5.1421373349597355,542.2696516591484,94.14301162926724,16,weibo,1
臺灣,藝人,3.9494922570173396,329.74048615384896,92.39014631885955,24,weibo,1
臺灣,交換,5.2125266628511335,535.2760856759778,90.41867401847286,15,weibo,1
臺灣,旅遊,3.965259572875656,319.95146748367233,89.08450310080107,23,weibo,1
臺灣,外圍,4.949492257017339,470.54705426821977,88.15470626634584,16,weibo,1
臺灣,作家,4.294140428404785,359.24651999456313,87.66075715533515,20,weibo,1
臺灣,大江,5.7270998356808915,621.946157019898,87.5723818725998,12,weibo,1
臺灣,妹子,4.3394387753333525,353.33677599284863,84.65579201297204,19,weibo,1
臺灣,旅行,3.409759010289181,239.43714965625497,82.87901548666335,27,weibo,1
臺灣,著名,4.949492257017339,441.1360998407991,82.64327144377675,15,weibo,1
臺灣,赫茲,5.949492257017339,607.9938715162527,82.4873333450795,10,weibo,1
臺灣,高雄,3.966770248449175,292.4728498672903,81.38126615304796,21,weibo,1
臺灣,金曲獎,5.056407460933851,445.5158517868818,79.99351312170842,14,weibo,1
臺灣,小姐姐,4.2614362633320795,315.2938661566164,77.95350769090714,18,weibo,1
臺灣,演員,3.6979534900213746,236.01362209076635,73.03619639149059,21,weibo,1
臺灣,街頭,5.006075785383707,398.6303008297725,73.01483652551364,13,weibo,1
